event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim
harvey-2017,Hurricane Harvey,Hurricane,2017,22001960300,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22001960800,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22001960900,1.0,5307.02,0.0,0.0,5307.02,5307.02
harvey-2017,Hurricane Harvey,Hurricane,2017,22003950100,0.0,0.62,0.02,0.0,0.64,29968.79
harvey-2017,Hurricane Harvey,Hurricane,2017,22003950500,1.0,2200.6,0.0,0.0,2200.6,2200.6
harvey-2017,Hurricane Harvey,Hurricane,2017,22005030101,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22005030500,2.0,1441.82,0.0,0.0,1441.82,720.91
harvey-2017,Hurricane Harvey,Hurricane,2017,22005030600,2.0,26993.85,0.0,0.0,26993.85,13496.98
harvey-2017,Hurricane Harvey,Hurricane,2017,22005030900,1.0,30141.66,665.9,0.0,30807.56,30809.26
harvey-2017,Hurricane Harvey,Hurricane,2017,22007050100,0.0,0.03,0.0,0.0,0.04,30809.26
harvey-2017,Hurricane Harvey,Hurricane,2017,22007050200,1.0,31754.05,0.0,0.0,31754.05,31754.05
harvey-2017,Hurricane Harvey,Hurricane,2017,22011960100,7.0,77957.02,8644.62,0.0,86601.64,12371.72
harvey-2017,Hurricane Harvey,Hurricane,2017,22011960200,0.028,197.64,0.0,0.0,197.64,7164.79
harvey-2017,Hurricane Harvey,Hurricane,2017,22011960500,0.972,6967.15,0.0,0.0,6967.15,7164.79
harvey-2017,Hurricane Harvey,Hurricane,2017,22011960600,7.002,152053.43,45840.79,0.0,197894.23,28261.65
harvey-2017,Hurricane Harvey,Hurricane,2017,22011960700,1.0,225.98,0.0,0.0,225.98,225.98
harvey-2017,Hurricane Harvey,Hurricane,2017,22017023000,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22017023400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22019000200,2.85,43620.64,4398.52,0.0,48019.16,16849.88
harvey-2017,Hurricane Harvey,Hurricane,2017,22019000300,1.15,2298.7,231.79,0.0,2530.49,2200.08
harvey-2017,Hurricane Harvey,Hurricane,2017,22019000500,1.004,67157.2,1340.47,0.0,68497.67,68239.95
harvey-2017,Hurricane Harvey,Hurricane,2017,22019000600,23.0,487517.32,79980.84,0.0,567498.16,24673.83
harvey-2017,Hurricane Harvey,Hurricane,2017,22019000700,0.0,1.57,0.84,0.0,2.41,17759.59
harvey-2017,Hurricane Harvey,Hurricane,2017,22019000900,2.0,56582.8,0.0,0.0,56582.8,28291.4
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001000,4.0,23993.02,0.0,0.0,23993.02,5998.26
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001100,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001201,2.0,2029.77,0.0,0.0,2029.77,1014.88
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001202,1.0,8734.8,0.0,0.0,8734.8,8734.8
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001400,7.0,72440.76,11800.0,0.0,84240.76,12034.39
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001500,7.0,24356.56,0.0,0.0,24356.56,3479.51
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001600,51.0,2003727.71,619313.6,0.0,2623041.31,51432.18
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001700,18.0,636692.12,72236.63,0.0,708928.75,39384.93
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001801,2.0,33504.46,0.0,0.0,33504.46,16752.23
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001901,1.0,1370.37,0.0,0.0,1370.37,1370.37
harvey-2017,Hurricane Harvey,Hurricane,2017,22019001903,3.0,1825.58,0.0,0.0,1825.58,608.53
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002000,50.0,2289786.88,309157.89,0.0,2598944.77,51979.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002100,17.0,740616.46,118221.25,0.0,858837.72,50519.76
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002201,32.0,679669.23,95438.04,0.0,775107.27,24222.1
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002203,2.0,52473.19,0.78,0.0,52473.97,26232.53
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002204,15.0,167010.55,34400.58,0.0,201411.13,13427.71
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002300,10.999,260545.07,110150.32,0.0,370695.39,33702.77
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002500,14.0,244375.85,103256.12,0.0,347631.97,24830.86
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002600,3.0,49546.68,0.0,0.0,49546.68,16515.56
harvey-2017,Hurricane Harvey,Hurricane,2017,22019002700,12.957,423986.71,99323.9,0.0,523310.61,40387.95
harvey-2017,Hurricane Harvey,Hurricane,2017,22019003000,0.985,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22019003102,0.012,399.55,91.44,0.0,490.99,41292.66
harvey-2017,Hurricane Harvey,Hurricane,2017,22019003200,1.029,12548.11,6383.07,0.0,18931.18,18406.15
harvey-2017,Hurricane Harvey,Hurricane,2017,22019003300,0.013,4.55,0.53,0.0,5.08,403.18
harvey-2017,Hurricane Harvey,Hurricane,2017,22019003400,12.955,298492.54,34835.26,0.0,333327.8,25728.96
harvey-2017,Hurricane Harvey,Hurricane,2017,22019003500,1.034,1603.67,90.57,0.0,1694.24,1639.03
harvey-2017,Hurricane Harvey,Hurricane,2017,22019003600,36.011,1243118.22,291586.0,0.0,1534704.22,42618.19
harvey-2017,Hurricane Harvey,Hurricane,2017,22019980000,1.0,500000.0,113860.64,0.0,613860.64,613860.64
harvey-2017,Hurricane Harvey,Hurricane,2017,22023970100,2.0,13970.62,1526.57,0.0,15497.19,7748.66
harvey-2017,Hurricane Harvey,Hurricane,2017,22029000100,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033000100,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033000200,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033000400,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033000701,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033003400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033003501,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033004014,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22033004204,1.0,0.0,8939.01,0.0,8939.01,8939.01
harvey-2017,Hurricane Harvey,Hurricane,2017,22033004504,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22039950300,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22045030301,0.999,4442.27,1860.21,0.0,6302.48,6306.64
harvey-2017,Hurricane Harvey,Hurricane,2017,22045030302,1.001,1012.81,1.23,0.0,1014.04,1013.37
harvey-2017,Hurricane Harvey,Hurricane,2017,22045030600,1.0,12984.76,0.0,0.0,12984.76,12984.76
harvey-2017,Hurricane Harvey,Hurricane,2017,22045030700,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22045031100,2.0,64779.33,4435.15,0.0,69214.48,34607.24
harvey-2017,Hurricane Harvey,Hurricane,2017,22045031200,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22047953000,0.0,1.62,0.04,0.0,1.66,30809.26
harvey-2017,Hurricane Harvey,Hurricane,2017,22051020203,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051020301,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051022302,1.0,1510.9,0.0,0.0,1510.9,1510.9
harvey-2017,Hurricane Harvey,Hurricane,2017,22051023500,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051023700,1.0,58.0,0.0,0.0,58.0,58.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051023903,1.0,12497.6,0.0,0.0,12497.6,12497.6
harvey-2017,Hurricane Harvey,Hurricane,2017,22051025001,0.011,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051025102,0.042,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051025103,0.943,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051025104,0.004,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051027703,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051027804,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051027809,0.001,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051027812,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22051028000,0.999,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22053000200,3.0,87072.9,2840.19,0.0,89913.09,29970.43
harvey-2017,Hurricane Harvey,Hurricane,2017,22055000700,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22055001401,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22055001402,1.0,7235.47,0.0,0.0,7235.47,7235.47
harvey-2017,Hurricane Harvey,Hurricane,2017,22055001410,2.0,17461.01,4538.73,0.0,21999.74,10999.87
harvey-2017,Hurricane Harvey,Hurricane,2017,22055001801,2.0,470.96,0.0,0.0,470.96,235.48
harvey-2017,Hurricane Harvey,Hurricane,2017,22055001905,1.0,5772.62,0.0,0.0,5772.62,5772.62
harvey-2017,Hurricane Harvey,Hurricane,2017,22055002002,1.0,83402.38,0.0,0.0,83402.38,83402.38
harvey-2017,Hurricane Harvey,Hurricane,2017,22055002101,1.0,4071.18,0.0,0.0,4071.18,4071.18
harvey-2017,Hurricane Harvey,Hurricane,2017,22057020100,1.0,11639.74,0.0,0.0,11639.74,11639.74
harvey-2017,Hurricane Harvey,Hurricane,2017,22057020500,0.999,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22057020702,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22057020900,1.0,7298.67,0.0,0.0,7298.67,7298.67
harvey-2017,Hurricane Harvey,Hurricane,2017,22057021100,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22057021400,1.962,725.12,0.0,0.0,725.12,369.5
harvey-2017,Hurricane Harvey,Hurricane,2017,22057021500,1.038,13.87,0.0,0.0,13.87,13.37
harvey-2017,Hurricane Harvey,Hurricane,2017,22057021602,1.0,18108.01,1693.53,0.0,19801.54,19801.54
harvey-2017,Hurricane Harvey,Hurricane,2017,22057021800,1.0,10859.33,1677.22,0.0,12536.55,12536.55
harvey-2017,Hurricane Harvey,Hurricane,2017,22057021901,2.0,58685.82,0.0,0.0,58685.82,29342.91
harvey-2017,Hurricane Harvey,Hurricane,2017,22063040600,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22063040805,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22063040806,2.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22063040902,2.0,57000.0,0.0,0.0,57000.0,28500.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22069000300,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22069000800,1.0,0.0,19999.53,0.0,19999.53,20000.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22069000900,1.0,2385.88,0.0,0.0,2385.88,2385.88
harvey-2017,Hurricane Harvey,Hurricane,2017,22071000701,0.008,18.04,0.0,0.0,18.04,2341.76
harvey-2017,Hurricane Harvey,Hurricane,2017,22071000800,0.981,2296.59,0.0,0.0,2296.59,2341.76
harvey-2017,Hurricane Harvey,Hurricane,2017,22071000904,0.012,27.13,0.0,0.0,27.13,2341.76
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001401,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001701,1.0,5000.0,0.0,0.0,5000.0,5000.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001702,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001730,0.002,9.18,0.0,0.0,9.18,5125.64
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001739,1.0,41929.72,0.0,0.0,41929.72,41929.72
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001745,3.0,24565.6,0.0,0.0,24565.6,8188.53
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001746,1.998,10242.1,0.0,0.0,10242.1,5125.64
harvey-2017,Hurricane Harvey,Hurricane,2017,22071001750,2.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071002100,0.03,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071002300,1.97,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071002700,1.0,4529.93,0.0,0.0,4529.93,4529.93
harvey-2017,Hurricane Harvey,Hurricane,2017,22071003000,1.0,35812.0,0.0,0.0,35812.0,35812.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071003100,1.0,47800.81,0.0,0.0,47800.81,47800.81
harvey-2017,Hurricane Harvey,Hurricane,2017,22071003701,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071004100,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071005500,0.985,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071007604,0.015,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071012800,1.0,1549.44,0.0,0.0,1549.44,1549.44
harvey-2017,Hurricane Harvey,Hurricane,2017,22071013302,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22071013400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22073010301,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22075050800,1.0,51962.15,46588.1,0.0,98550.25,98550.25
harvey-2017,Hurricane Harvey,Hurricane,2017,22077952100,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22079013200,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22081960100,1.0,2.14,0.82,0.0,2.96,2.96
harvey-2017,Hurricane Harvey,Hurricane,2017,22081960300,1.0,82497.86,31499.18,0.0,113997.04,114000.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22085000200,1.098,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22085000400,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22085000600,0.0,0.0,0.47,0.0,0.47,20000.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22085000700,3.902,172158.06,43578.75,0.0,215736.81,55292.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22087030208,2.0,4409.63,0.0,0.0,4409.63,2204.82
harvey-2017,Hurricane Harvey,Hurricane,2017,22087030602,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22089062100,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22089062200,0.002,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22089062302,0.998,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22089062900,1.0,5709.22,0.0,0.0,5709.22,5709.22
harvey-2017,Hurricane Harvey,Hurricane,2017,22089063200,0.997,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22093040100,1.021,11502.27,0.0,0.0,11502.27,11264.67
harvey-2017,Hurricane Harvey,Hurricane,2017,22093040200,1.0,12175.87,0.0,0.0,12175.87,12181.47
harvey-2017,Hurricane Harvey,Hurricane,2017,22093040300,0.975,50501.86,0.0,0.0,50501.86,51791.15
harvey-2017,Hurricane Harvey,Hurricane,2017,22093040400,0.004,220.76,0.0,0.0,220.76,51809.82
harvey-2017,Hurricane Harvey,Hurricane,2017,22095070200,1.993,29610.14,2590.26,0.0,32200.39,16154.17
harvey-2017,Hurricane Harvey,Hurricane,2017,22095070300,0.007,99.26,8.68,0.0,107.95,16154.17
harvey-2017,Hurricane Harvey,Hurricane,2017,22095070600,1.004,53164.8,23993.68,0.0,77158.48,76826.62
harvey-2017,Hurricane Harvey,Hurricane,2017,22095070700,0.996,30864.01,6.32,0.0,30870.33,31004.26
harvey-2017,Hurricane Harvey,Hurricane,2017,22095071000,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22095071100,0.003,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22097960300,1.0,11646.65,0.0,0.0,11646.65,11646.62
harvey-2017,Hurricane Harvey,Hurricane,2017,22097960400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22097960500,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22097960600,1.0,3758.96,14301.12,0.0,18060.08,18060.08
harvey-2017,Hurricane Harvey,Hurricane,2017,22099020200,1.0,67452.61,4512.06,0.0,71964.67,71964.67
harvey-2017,Hurricane Harvey,Hurricane,2017,22101041100,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22101041400,2.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22103040803,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22103041104,2.0,3424.99,0.0,0.0,3424.99,1712.5
harvey-2017,Hurricane Harvey,Hurricane,2017,22105953900,0.024,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22105954001,0.976,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22105954600,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22107000200,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22107000300,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22109000101,0.001,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22109000102,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22109000800,1.992,42721.55,7263.68,0.0,49985.24,25091.26
harvey-2017,Hurricane Harvey,Hurricane,2017,22109000900,1.0,198.14,0.0,0.0,198.14,198.14
harvey-2017,Hurricane Harvey,Hurricane,2017,22109001202,1.0,1306.58,0.0,0.0,1306.58,1306.58
harvey-2017,Hurricane Harvey,Hurricane,2017,22109001300,1.008,9717.49,28.67,0.0,9746.15,9670.12
harvey-2017,Hurricane Harvey,Hurricane,2017,22109001500,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22113950500,1.0,4420.75,0.0,0.0,4420.75,4420.75
harvey-2017,Hurricane Harvey,Hurricane,2017,22113950700,2.0,25179.21,17092.49,0.0,42271.7,21137.63
harvey-2017,Hurricane Harvey,Hurricane,2017,22113950901,1.0,729.23,1.44,0.0,730.67,730.54
harvey-2017,Hurricane Harvey,Hurricane,2017,22115950100,0.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22115950200,5.0,205165.96,12719.13,0.0,217885.09,43577.02
harvey-2017,Hurricane Harvey,Hurricane,2017,22115950300,18.0,488027.69,79616.49,0.0,567644.18,31535.79
harvey-2017,Hurricane Harvey,Hurricane,2017,22115950400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22115950500,2.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,22115950800,0.0,0.11,0.0,0.0,0.11,3498.51
harvey-2017,Hurricane Harvey,Hurricane,2017,48005000500,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48005001002,2.0,36674.14,0.0,0.0,36674.14,18337.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48007950100,1031.036,18099211.51,4662913.16,333436.65,23095561.32,22400.35
harvey-2017,Hurricane Harvey,Hurricane,2017,48007950200,577.964,3008917.04,657995.24,122978.39,3789890.67,6557.31
harvey-2017,Hurricane Harvey,Hurricane,2017,48007950300,254.0,2735119.42,978101.65,0.0,3713221.07,14618.98
harvey-2017,Hurricane Harvey,Hurricane,2017,48007950400,201.0,1498962.68,130343.25,0.0,1629305.93,8106.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48007950500,402.0,13211996.26,4094358.82,69948.06,17376303.14,43224.64
harvey-2017,Hurricane Harvey,Hurricane,2017,48015760100,15.0,602379.44,125593.93,0.0,727973.37,48531.55
harvey-2017,Hurricane Harvey,Hurricane,2017,48015760200,54.0,1647522.51,352285.99,27300.0,2027108.5,37539.05
harvey-2017,Hurricane Harvey,Hurricane,2017,48015760300,6.0,180342.47,19353.06,0.0,199695.53,33282.59
harvey-2017,Hurricane Harvey,Hurricane,2017,48015760400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48015760501,3.0,223137.46,72325.23,0.0,295462.69,98487.56
harvey-2017,Hurricane Harvey,Hurricane,2017,48015760502,15.001,202641.62,21717.34,0.0,224358.96,14956.46
harvey-2017,Hurricane Harvey,Hurricane,2017,48021950300,2.087,41641.7,20175.91,0.0,61817.61,29617.13
harvey-2017,Hurricane Harvey,Hurricane,2017,48021950400,4.897,137017.44,13910.54,0.0,150927.98,30817.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48021950501,0.015,111.97,0.0,0.0,111.97,7292.08
harvey-2017,Hurricane Harvey,Hurricane,2017,48021950502,3.0,48845.8,0.0,0.0,48845.8,16281.93
harvey-2017,Hurricane Harvey,Hurricane,2017,48021950600,5.017,250196.63,6949.1,0.0,257145.72,51255.7
harvey-2017,Hurricane Harvey,Hurricane,2017,48021950700,21.983,788421.29,161142.28,0.0,949563.58,43195.2
harvey-2017,Hurricane Harvey,Hurricane,2017,48021950801,1.0,12500.0,2518.78,0.0,15018.78,15018.78
harvey-2017,Hurricane Harvey,Hurricane,2017,48025950202,2.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48025950300,17.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48029121116,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48029121404,0.007,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48029131503,0.993,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48029151600,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48029171301,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48037011300,1.0,111231.32,79353.44,0.0,190584.76,190584.76
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660100,102.0,6059971.81,1683063.76,0.0,7743035.57,75912.11
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660200,66.498,2887665.96,918592.88,0.0,3806258.85,57238.62
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660300,46.0,1055319.4,194799.62,0.0,1250119.02,27176.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660400,280.0,19978005.13,6306014.44,0.0,26284019.57,93871.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660500,360.0,28676937.94,10614233.93,164930.0,39456101.87,109600.28
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660601,59.0,1021082.14,211529.49,0.0,1232611.63,20891.72
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660602,62.973,2440005.05,1109383.3,30000.0,3579388.35,56840.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660701,37.0,707027.24,177226.18,0.0,884253.42,23898.74
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660702,62.0,3250394.69,709199.65,0.0,3959594.34,63864.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660801,234.0,14487468.05,3872912.65,0.0,18360380.7,78463.17
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660802,58.0,3465995.2,1031468.4,0.0,4497463.6,77542.48
harvey-2017,Hurricane Harvey,Hurricane,2017,48039660900,101.0,5398329.82,1608610.43,30000.0,7036940.25,69672.68
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661000,146.0,7311901.84,2496339.19,30000.0,9838241.03,67385.21
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661100,21.0,1067610.95,407471.82,0.0,1475082.77,70242.04
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661200,34.0,993881.27,182670.03,0.0,1176551.3,34604.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661300,75.0,4045355.17,885970.59,0.0,4931325.76,65751.01
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661400,33.0,958477.72,91085.34,0.0,1049563.06,31804.94
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661501,186.0,10866311.36,3444385.36,120000.0,14430696.72,77584.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661502,188.0,12869631.36,4529443.19,30000.0,17429074.55,92707.84
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661601,68.0,3310248.65,868926.57,30000.0,4209175.22,61899.64
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661602,57.0,2717004.33,775146.43,90000.0,3582150.76,62844.75
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661700,102.0,4841132.25,1930664.81,60000.25,6831797.3,66978.12
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661800,199.0,12826865.17,4426672.08,49547.69,17303084.94,86950.18
