event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2012,claims_per_1000_residents,claim_payments_per_capita
sandy,Hurricane Sandy,Hurricane,2012,36081015400,1,36404.56,0.00,0.00,36404.56,36404.56,2158,0.463392,16.87
sandy,Hurricane Sandy,Hurricane,2012,36081018401,1,0.00,0.00,0.00,0.00,0.00,2385,0.419287,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081018501,1,0.00,0.00,0.00,0.00,0.00,3425,0.291971,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081019900,3,1086584.04,0.00,0.00,1086584.04,362194.68,1218,2.463054,892.11
sandy,Hurricane Sandy,Hurricane,2012,36081029400,1,6706.38,0.00,0.00,6706.38,6706.38,7066,0.141523,0.95
sandy,Hurricane Sandy,Hurricane,2012,36081032800,1,22759.02,0.00,0.00,22759.02,22759.02,2293,0.436110,9.93
sandy,Hurricane Sandy,Hurricane,2012,36081033000,1,0.00,0.00,0.00,0.00,0.00,6871,0.145539,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081034700,1,1791.32,0.00,0.00,1791.32,1791.32,3145,0.317965,0.57
sandy,Hurricane Sandy,Hurricane,2012,36081035700,1,24139.35,0.00,0.00,24139.35,24139.35,4656,0.214777,5.18
sandy,Hurricane Sandy,Hurricane,2012,36081036800,1,6819.53,808.02,0.00,7627.55,7627.55,2416,0.413907,3.16
sandy,Hurricane Sandy,Hurricane,2012,36081043200,1,0.00,0.00,0.00,0.00,0.00,1482,0.674764,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081044301,1,20498.03,827.48,0.00,21325.51,21325.51,3482,0.287191,6.12
sandy,Hurricane Sandy,Hurricane,2012,36081062000,1,8900.00,0.00,0.00,8900.00,8900.00,1349,0.741290,6.60
sandy,Hurricane Sandy,Hurricane,2012,36081065600,21,1025714.36,25171.77,0.00,1050886.13,50042.20,5007,4.194128,209.88
sandy,Hurricane Sandy,Hurricane,2012,36081066000,2,8661.58,1221.01,0.00,9882.59,4941.30,3684,0.542888,2.68
sandy,Hurricane Sandy,Hurricane,2012,36081066400,55,2110554.02,134511.44,0.00,2245065.46,40819.37,11197,4.912030,200.51
sandy,Hurricane Sandy,Hurricane,2012,36081069400,79,2411031.46,166178.85,0.00,2577210.31,32622.92,2552,30.956113,1009.88
sandy,Hurricane Sandy,Hurricane,2012,36081070700,1,0.00,0.00,0.00,0.00,0.00,2580,0.387597,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081074500,3,0.00,0.00,0.00,0.00,0.00,3898,0.769625,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081074700,1,0.00,0.00,0.00,0.00,0.00,3266,0.306185,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081079000,1,78046.85,500000.00,0.00,578046.85,578046.85,2302,0.434405,251.11
sandy,Hurricane Sandy,Hurricane,2012,36081083800,1,0.00,0.00,0.00,0.00,0.00,5795,0.172563,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081084000,1,11945.14,0.00,0.00,11945.14,11945.14,6680,0.149701,1.79
sandy,Hurricane Sandy,Hurricane,2012,36081086900,4,27304.50,0.00,0.00,27304.50,6826.13,2060,1.941748,13.25
sandy,Hurricane Sandy,Hurricane,2012,36081087100,6,1096617.65,0.00,0.00,1096617.65,182769.61,2050,2.926829,534.94
sandy,Hurricane Sandy,Hurricane,2012,36081088400,620,37122634.54,5505517.48,642700.00,43270852.02,69791.70,7465,83.054253,5796.50
sandy,Hurricane Sandy,Hurricane,2012,36081088901,6,4756.07,0.00,0.00,4756.07,792.68,9961,0.602349,0.48
sandy,Hurricane Sandy,Hurricane,2012,36081089200,140,9478055.63,2431757.19,0.00,11909812.82,85070.09,8573,16.330339,1389.22
sandy,Hurricane Sandy,Hurricane,2012,36081091601,1083,100374627.94,9865296.96,4170635.75,114410560.65,105642.25,4344,249.309392,26337.61
sandy,Hurricane Sandy,Hurricane,2012,36081091800,4,167374.43,20519.19,0.00,187893.62,46973.40,15,266.666667,12526.24
sandy,Hurricane Sandy,Hurricane,2012,36081091900,1,45847.81,116.04,0.00,45963.85,45963.85,6126,0.163239,7.50
sandy,Hurricane Sandy,Hurricane,2012,36081092200,402,38695946.29,8203778.69,87750.00,46987474.98,116884.27,2260,177.876106,20790.92
sandy,Hurricane Sandy,Hurricane,2012,36081092500,1,11155.29,0.00,0.00,11155.29,11155.29,3370,0.296736,3.31
sandy,Hurricane Sandy,Hurricane,2012,36081092800,528,37169115.63,7635884.20,90000.00,44894999.83,85028.41,3345,157.847534,13421.52
sandy,Hurricane Sandy,Hurricane,2012,36081092900,131,441455.20,500000.00,0.00,941455.20,7186.68,6660,19.669670,141.36
sandy,Hurricane Sandy,Hurricane,2012,36081093401,412,28513206.92,2833215.02,70000.00,31416421.94,76253.45,4253,96.872796,7386.89
sandy,Hurricane Sandy,Hurricane,2012,36081093402,336,15456966.90,1297178.10,30000.00,16784145.00,49952.81,4056,82.840237,4138.10
sandy,Hurricane Sandy,Hurricane,2012,36081093800,67,5196554.51,597082.88,0.00,5793637.39,86472.20,5257,12.744912,1102.08
sandy,Hurricane Sandy,Hurricane,2012,36081093900,1,0.00,0.00,0.00,0.00,0.00,4647,0.215193,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081094201,136,9227306.80,2493259.94,0.00,11720566.74,86180.64,3660,37.158470,3202.34
sandy,Hurricane Sandy,Hurricane,2012,36081094202,468,18786628.68,1710256.24,90000.00,20586884.92,43989.07,4481,104.440973,4594.26
sandy,Hurricane Sandy,Hurricane,2012,36081094203,1764,7178995.93,234132.95,30000.00,7443128.88,4219.46,5046,349.583829,1475.06
sandy,Hurricane Sandy,Hurricane,2012,36081095400,434,23136100.74,1300500.44,519814.60,24956415.78,57503.26,4540,95.594714,5497.01
sandy,Hurricane Sandy,Hurricane,2012,36081096400,393,19012880.64,2083902.77,513122.79,21609906.20,54987.04,4092,96.041056,5281.01
sandy,Hurricane Sandy,Hurricane,2012,36081097202,11,2609519.47,100000.00,0.00,2709519.47,246319.95,2190,5.022831,1237.22
sandy,Hurricane Sandy,Hurricane,2012,36081097203,116,11715586.02,222153.88,270000.00,12207739.90,105239.14,7471,15.526703,1634.02
sandy,Hurricane Sandy,Hurricane,2012,36081097204,151,9874705.27,1270325.92,90000.00,11235031.19,74404.18,3557,42.451504,3158.57
sandy,Hurricane Sandy,Hurricane,2012,36081098100,1,0.00,0.00,0.00,0.00,0.00,2323,0.430478,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081098700,1,74298.73,7984.28,0.00,82283.01,82283.01,2585,0.386847,31.83
sandy,Hurricane Sandy,Hurricane,2012,36081099100,47,28685.95,37363.70,0.00,66049.65,1405.31,6872,6.839348,9.61
sandy,Hurricane Sandy,Hurricane,2012,36081099200,247,14451413.77,580796.14,540000.00,15572209.91,63045.38,4123,59.907834,3776.91
sandy,Hurricane Sandy,Hurricane,2012,36081099705,1,12878.00,1426.56,0.00,14304.56,14304.56,2661,0.375799,5.38
sandy,Hurricane Sandy,Hurricane,2012,36081099801,165,6451809.33,407209.66,120000.00,6979018.99,42297.08,6923,23.833598,1008.09
sandy,Hurricane Sandy,Hurricane,2012,36081099802,159,7016776.86,819993.18,30000.00,7866770.04,49476.54,5105,31.145935,1540.99
sandy,Hurricane Sandy,Hurricane,2012,36081100801,75,2777027.51,250108.78,30000.00,3057136.29,40761.82,2642,28.387585,1157.13
sandy,Hurricane Sandy,Hurricane,2012,36081100802,43,1705463.24,47513.07,0.00,1752976.31,40766.89,8196,5.246462,213.88
sandy,Hurricane Sandy,Hurricane,2012,36081101001,121,5125716.78,283781.70,0.00,5409498.48,44706.60,10417,11.615628,519.30
sandy,Hurricane Sandy,Hurricane,2012,36081101002,323,11821790.90,932666.54,30000.00,12784457.44,39580.36,4367,73.963820,2927.51
sandy,Hurricane Sandy,Hurricane,2012,36081103201,116,5810826.60,112345.13,60000.00,5983171.73,51579.07,5986,19.378550,999.53
sandy,Hurricane Sandy,Hurricane,2012,36081103202,1,6080.94,0.00,0.00,6080.94,6080.94,6658,0.150195,0.91
sandy,Hurricane Sandy,Hurricane,2012,36081105900,1,0.00,0.00,0.00,0.00,0.00,3460,0.289017,0.00
sandy,Hurricane Sandy,Hurricane,2012,36081107201,624,55425969.99,4721134.28,4267838.16,64414942.43,103229.07,2368,263.513514,27202.26
sandy,Hurricane Sandy,Hurricane,2012,36081129102,2,4365.35,0.00,0.00,4365.35,2182.68,3206,0.623830,1.36
sandy,Hurricane Sandy,Hurricane,2012,36081145102,1,19782.09,0.00,0.00,19782.09,19782.09,2771,0.360881,7.14
sandy,Hurricane Sandy,Hurricane,2012,36081148300,20,436112.09,3997.43,0.00,440109.52,22005.48,3054,6.548788,144.11
sandy,Hurricane Sandy,Hurricane,2012,36081157901,2,0.00,0.00,0.00,0.00,0.00,5373,0.372232,0.00
sandy,Hurricane Sandy,Hurricane,2012,36083052601,1,327781.05,0.00,0.00,327781.05,327781.05,3806,0.262743,86.12
sandy,Hurricane Sandy,Hurricane,2012,36085000300,135,2767813.80,9889.56,0.00,2777703.36,20575.58,1630,82.822086,1704.11
sandy,Hurricane Sandy,Hurricane,2012,36085000600,5,867175.23,627124.46,0.00,1494299.69,298859.94,2235,2.237136,668.59
sandy,Hurricane Sandy,Hurricane,2012,36085000800,2,71003.29,0.00,0.00,71003.29,35501.64,5889,0.339616,12.06
sandy,Hurricane Sandy,Hurricane,2012,36085000900,1,79422.03,6000.00,60000.00,145422.03,145422.03,2276,0.439367,63.89
sandy,Hurricane Sandy,Hurricane,2012,36085001100,1,87374.44,45917.54,0.00,133291.98,133291.98,3012,0.332005,44.25
sandy,Hurricane Sandy,Hurricane,2012,36085001700,1,1376.61,0.00,0.00,1376.61,1376.61,1531,0.653168,0.90
sandy,Hurricane Sandy,Hurricane,2012,36085002100,9,488766.51,163900.00,0.00,652666.51,72518.50,3705,2.429150,176.16
sandy,Hurricane Sandy,Hurricane,2012,36085003300,1,0.00,0.00,0.00,0.00,0.00,3653,0.273748,0.00
sandy,Hurricane Sandy,Hurricane,2012,36085006400,1,23410.99,0.00,0.00,23410.99,23410.99,3007,0.332557,7.79
sandy,Hurricane Sandy,Hurricane,2012,36085007000,181,7328938.76,452638.14,90000.00,7871576.90,43489.38,8794,20.582215,895.11
sandy,Hurricane Sandy,Hurricane,2012,36085007400,284,12375719.22,1336138.05,180000.00,13891857.27,48914.99,4182,67.910091,3321.82
sandy,Hurricane Sandy,Hurricane,2012,36085007500,1,13268.31,0.00,0.00,13268.31,13268.31,4682,0.213584,2.83
sandy,Hurricane Sandy,Hurricane,2012,36085009602,2,13587.46,1294.98,0.00,14882.44,7441.22,3275,0.610687,4.54
sandy,Hurricane Sandy,Hurricane,2012,36085009700,10,350721.35,10560.33,0.00,361281.68,36128.17,3159,3.165559,114.37
sandy,Hurricane Sandy,Hurricane,2012,36085011201,848,43484553.61,2287433.54,643800.00,46415787.15,54735.60,5943,142.688878,7810.16
sandy,Hurricane Sandy,Hurricane,2012,36085011202,692,35299960.86,1528657.25,975707.74,37804325.85,54630.53,6258,110.578460,6040.96
sandy,Hurricane Sandy,Hurricane,2012,36085011401,52,3322145.39,83341.91,0.00,3405487.30,65490.14,3179,16.357345,1071.24
sandy,Hurricane Sandy,Hurricane,2012,36085011402,52,2538737.18,81132.72,0.00,2619869.90,50382.11,3173,16.388276,825.68
sandy,Hurricane Sandy,Hurricane,2012,36085012200,2,85747.66,0.00,0.00,85747.66,42873.83,3672,0.544662,23.35
sandy,Hurricane Sandy,Hurricane,2012,36085012804,464,27888848.50,1594233.08,1411196.50,30894278.08,66582.50,4145,111.942099,7453.38
sandy,Hurricane Sandy,Hurricane,2012,36085012805,417,17979812.94,1223382.21,0.00,19203195.15,46050.83,3353,124.366239,5727.17
sandy,Hurricane Sandy,Hurricane,2012,36085012806,281,13544158.55,1095090.68,113723.00,14752972.23,52501.68,6607,42.530649,2232.93
