event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2021,claims_per_1000_residents,claim_payments_per_capita
ida,Hurricane Ida,Hurricane,2021,22103040714,1,79315.64,31229.39,0.00,110545.03,110545.03,1739,0.575043,63.57
ida,Hurricane Ida,Hurricane,2021,22103040801,23,255815.58,9416.93,0.00,265232.51,11531.85,4983,4.615693,53.23
ida,Hurricane Ida,Hurricane,2021,22103040804,15,17498.49,0.00,0.00,17498.49,1166.57,2463,6.090134,7.10
ida,Hurricane Ida,Hurricane,2021,22103040805,120,1682868.84,50647.24,0.00,1733516.08,14445.97,5110,23.483366,339.24
ida,Hurricane Ida,Hurricane,2021,22103040806,41,372433.77,39133.28,0.00,411567.05,10038.22,6787,6.040961,60.64
ida,Hurricane Ida,Hurricane,2021,22103040807,70,434774.50,119165.52,0.00,553940.02,7913.43,5170,13.539652,107.15
ida,Hurricane Ida,Hurricane,2021,22103040900,21,414162.91,11204.15,0.00,425367.06,20255.57,3085,6.807131,137.88
ida,Hurricane Ida,Hurricane,2021,22103041002,4,0.00,0.00,0.00,0.00,0.00,3382,1.182732,0.00
ida,Hurricane Ida,Hurricane,2021,22103041003,3,101511.19,6662.30,0.00,108173.49,36057.83,5369,0.558763,20.15
ida,Hurricane Ida,Hurricane,2021,22103041004,35,911332.94,119860.54,30000.00,1061193.48,30319.81,5062,6.914263,209.64
ida,Hurricane Ida,Hurricane,2021,22103041101,58,1276772.54,291336.37,0.00,1568108.91,27036.36,5080,11.417323,308.68
ida,Hurricane Ida,Hurricane,2021,22103041103,63,1747358.39,70147.86,0.00,1817506.25,28849.31,3020,20.860927,601.82
ida,Hurricane Ida,Hurricane,2021,22103041104,212,6079342.77,926468.22,55966.00,7061776.99,33310.27,3503,60.519555,2015.92
ida,Hurricane Ida,Hurricane,2021,22103041105,150,1417462.31,221252.52,0.00,1638714.83,10924.77,4670,32.119914,350.90
ida,Hurricane Ida,Hurricane,2021,22103041106,123,3727403.75,798862.96,0.00,4526266.71,36798.92,1564,78.644501,2894.03
ida,Hurricane Ida,Hurricane,2021,22103041202,130,2917275.10,569716.53,0.00,3486991.63,26823.01,2227,58.374495,1565.78
ida,Hurricane Ida,Hurricane,2021,22103041207,5,34630.19,17744.23,0.00,52374.42,10474.88,4705,1.062699,11.13
ida,Hurricane Ida,Hurricane,2021,22103041208,7,21070.59,0.00,0.00,21070.59,3010.08,4384,1.596715,4.81
ida,Hurricane Ida,Hurricane,2021,22103041209,5,8589.47,0.00,0.00,8589.47,1717.89,4984,1.003210,1.72
ida,Hurricane Ida,Hurricane,2021,22103041210,2,3941.77,0.00,0.00,3941.77,1970.88,3024,0.661376,1.30
ida,Hurricane Ida,Hurricane,2021,22103041211,3,4923.58,0.00,0.00,4923.58,1641.19,6931,0.432838,0.71
ida,Hurricane Ida,Hurricane,2021,22103041213,23,288765.08,28124.33,0.00,316889.41,13777.80,5093,4.516002,62.22
ida,Hurricane Ida,Hurricane,2021,22103041214,11,210864.24,60448.03,0.00,271312.27,24664.75,3162,3.478811,85.80
ida,Hurricane Ida,Hurricane,2021,22103041301,18,482315.27,12668.13,30000.00,524983.40,29165.74,4609,3.905402,113.90
ida,Hurricane Ida,Hurricane,2021,22103041302,220,5349163.85,743524.08,88917.00,6181604.93,28098.20,2677,82.181547,2309.15
ida,Hurricane Ida,Hurricane,2021,22103990000,1,43366.03,0.00,0.00,43366.03,43366.03,,,
ida,Hurricane Ida,Hurricane,2021,22105953401,3,181129.35,105307.59,0.00,286436.94,95478.98,2864,1.047486,100.01
ida,Hurricane Ida,Hurricane,2021,22105953402,13,770719.02,15278.46,0.00,785997.48,60461.34,2474,5.254648,317.70
ida,Hurricane Ida,Hurricane,2021,22105953501,2,118119.46,22287.26,0.00,140406.72,70203.36,4260,0.469484,32.96
ida,Hurricane Ida,Hurricane,2021,22105953502,2,8096.88,0.00,0.00,8096.88,4048.44,3229,0.619387,2.51
ida,Hurricane Ida,Hurricane,2021,22105953601,6,225777.45,24165.41,0.00,249942.86,41657.14,2182,2.749771,114.55
ida,Hurricane Ida,Hurricane,2021,22105953602,4,37484.14,2884.53,0.00,40368.67,10092.17,3591,1.113896,11.24
ida,Hurricane Ida,Hurricane,2021,22105953701,4,309930.72,11278.81,0.00,321209.53,80302.38,5580,0.716846,57.56
ida,Hurricane Ida,Hurricane,2021,22105953702,30,744112.33,139623.80,0.00,883736.13,29457.87,5064,5.924171,174.51
ida,Hurricane Ida,Hurricane,2021,22105953800,18,431708.78,16394.05,0.00,448102.83,24894.60,5232,3.440367,85.65
ida,Hurricane Ida,Hurricane,2021,22105953901,97,6227110.33,361442.13,0.00,6588552.46,67923.22,5024,19.307325,1311.42
ida,Hurricane Ida,Hurricane,2021,22105953902,28,1694480.52,106670.06,0.00,1801150.58,64326.81,4423,6.330545,407.22
ida,Hurricane Ida,Hurricane,2021,22105954001,62,3345509.13,471271.10,0.00,3816780.23,61560.97,4765,13.011542,801.00
ida,Hurricane Ida,Hurricane,2021,22105954003,32,1726458.22,390454.26,0.00,2116912.48,66153.51,2932,10.914052,722.00
ida,Hurricane Ida,Hurricane,2021,22105954004,23,1092700.23,157334.09,0.00,1250034.32,54349.32,3997,5.754316,312.74
ida,Hurricane Ida,Hurricane,2021,22105954103,31,1221952.20,129013.25,0.00,1350965.45,43579.53,3898,7.952796,346.58
ida,Hurricane Ida,Hurricane,2021,22105954104,7,482411.02,1288.92,0.00,483699.94,69099.99,1985,3.526448,243.68
ida,Hurricane Ida,Hurricane,2021,22105954105,35,1618012.48,432496.86,0.00,2050509.34,58585.98,6146,5.694761,333.63
ida,Hurricane Ida,Hurricane,2021,22105954106,36,1799688.02,378290.52,0.00,2177978.54,60499.40,5685,6.332454,383.11
ida,Hurricane Ida,Hurricane,2021,22105954200,30,1517763.23,193531.10,0.00,1711294.33,57043.14,4653,6.447453,367.78
ida,Hurricane Ida,Hurricane,2021,22105954300,16,560107.39,55260.29,0.00,615367.68,38460.48,4265,3.751465,144.28
ida,Hurricane Ida,Hurricane,2021,22105954400,71,1504391.06,91985.82,0.00,1596376.88,22484.18,3596,19.744160,443.93
ida,Hurricane Ida,Hurricane,2021,22105954503,57,4145564.84,478897.75,0.00,4624462.59,81130.92,3966,14.372163,1166.03
