event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2022,claims_per_1000_residents,claim_payments_per_capita
ian,Hurricane Ian,Hurricane,2022,12117020202,4,142072.22,15435.90,0.00,157508.12,39377.03,5253,0.761470,29.98
ian,Hurricane Ian,Hurricane,2022,12117020402,11,525015.02,98794.22,0.00,623809.24,56709.93,3492,3.150057,178.64
ian,Hurricane Ian,Hurricane,2022,12117020500,5,248180.06,34518.63,0.00,282698.69,56539.74,3237,1.544640,87.33
ian,Hurricane Ian,Hurricane,2022,12117020601,5,819957.75,0.00,0.00,819957.75,163991.55,9060,0.551876,90.50
ian,Hurricane Ian,Hurricane,2022,12117020602,1,0.00,0.00,0.00,0.00,0.00,6586,0.151837,0.00
ian,Hurricane Ian,Hurricane,2022,12117020703,3,83465.05,28822.66,0.00,112287.71,37429.24,5826,0.514933,19.27
ian,Hurricane Ian,Hurricane,2022,12117020706,1,1189.56,0.00,0.00,1189.56,1189.56,9236,0.108272,0.13
ian,Hurricane Ian,Hurricane,2022,12117020707,24,380337.01,51878.28,0.00,432215.29,18008.97,9220,2.603037,46.88
ian,Hurricane Ian,Hurricane,2022,12117020803,3,78304.90,6090.11,0.00,84395.01,28131.67,6167,0.486460,13.68
ian,Hurricane Ian,Hurricane,2022,12117020805,2,10351.32,0.00,0.00,10351.32,5175.66,9202,0.217344,1.12
ian,Hurricane Ian,Hurricane,2022,12117020806,2,15126.79,534.79,0.00,15661.58,7830.79,6643,0.301069,2.36
ian,Hurricane Ian,Hurricane,2022,12117020807,1,0.00,0.00,0.00,0.00,0.00,7080,0.141243,0.00
ian,Hurricane Ian,Hurricane,2022,12117020808,3,11897.85,0.00,0.00,11897.85,3965.95,3807,0.788022,3.13
ian,Hurricane Ian,Hurricane,2022,12117020811,1,22539.82,0.00,0.00,22539.82,22539.82,6873,0.145497,3.28
ian,Hurricane Ian,Hurricane,2022,12117020901,5,99856.79,25799.99,0.00,125656.78,25131.36,4911,1.018123,25.59
ian,Hurricane Ian,Hurricane,2022,12117020902,3,250135.97,68497.30,0.00,318633.27,106211.09,2628,1.141553,121.25
ian,Hurricane Ian,Hurricane,2022,12117020905,1,0.00,0.00,0.00,0.00,0.00,4990,0.200401,0.00
ian,Hurricane Ian,Hurricane,2022,12117021000,14,363103.14,31567.73,0.00,394670.87,28190.78,5433,2.576845,72.64
ian,Hurricane Ian,Hurricane,2022,12117021100,10,145838.44,7570.90,0.00,153409.34,15340.93,4115,2.430134,37.28
ian,Hurricane Ian,Hurricane,2022,12117021201,109,7098943.65,1635501.67,49268.36,8783713.68,80584.53,6090,17.898194,1442.32
ian,Hurricane Ian,Hurricane,2022,12117021203,14,1277810.10,279383.71,0.00,1557193.81,111228.13,6318,2.215891,246.47
ian,Hurricane Ian,Hurricane,2022,12117021205,9,131351.17,27846.71,0.00,159197.88,17688.65,4483,2.007584,35.51
ian,Hurricane Ian,Hurricane,2022,12117021206,2,0.00,0.00,0.00,0.00,0.00,5624,0.355619,0.00
ian,Hurricane Ian,Hurricane,2022,12117021306,11,455623.89,62136.87,0.00,517760.76,47069.16,9423,1.167356,54.95
ian,Hurricane Ian,Hurricane,2022,12117021307,9,588553.05,32931.83,0.00,621484.88,69053.88,7238,1.243437,85.86
ian,Hurricane Ian,Hurricane,2022,12117021311,12,500122.39,122728.10,0.00,622850.49,51904.21,5692,2.108222,109.43
ian,Hurricane Ian,Hurricane,2022,12117021312,1,10459.90,1686.59,0.00,12146.49,12146.49,5473,0.182715,2.22
ian,Hurricane Ian,Hurricane,2022,12117021313,18,1281311.03,312559.30,30000.00,1623870.33,90215.02,8361,2.152853,194.22
ian,Hurricane Ian,Hurricane,2022,12117021315,27,3319788.02,914377.52,0.00,4234165.54,156820.95,7664,3.522965,552.47
ian,Hurricane Ian,Hurricane,2022,12117021316,18,2404201.54,654902.62,0.00,3059104.16,169950.23,4598,3.914746,665.31
ian,Hurricane Ian,Hurricane,2022,12117021317,19,2303941.21,552968.27,0.00,2856909.48,150363.66,8265,2.298851,345.66
