event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2016,claims_per_1000_residents,claim_payments_per_capita
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22021000100,2,75701.82,0.00,0.00,75701.82,37850.91,2330,0.858369,32.49
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22023970100,6,189582.63,9080.15,0.00,198662.78,33110.46,5072,1.182965,39.17
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22023970201,1,0.00,0.00,0.00,0.00,0.00,1667,0.599880,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22025000200,2,11265.98,0.00,0.00,11265.98,5632.99,2520,0.793651,4.47
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22029000400,1,0.00,0.00,0.00,0.00,0.00,4442,0.225124,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033000100,10,144488.78,10200.00,0.00,154688.78,15468.88,1881,5.316321,82.24
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033000200,69,3843257.59,643943.11,0.00,4487200.70,65031.89,6510,10.599078,689.28
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033000400,269,14234318.01,1369456.50,55400.00,15659174.51,58212.54,3064,87.793734,5110.70
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033000601,153,11266703.99,1174565.27,50433.00,12491702.26,81645.11,3095,49.434572,4036.09
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033000602,8,56752.04,1031.14,0.00,57783.18,7222.90,4736,1.689189,12.20
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033000701,158,13441320.82,1115359.06,87000.00,14643679.88,92681.52,2442,64.701065,5996.59
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033000702,111,8005614.69,474210.04,0.00,8479824.73,76394.82,3038,36.537196,2791.25
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033001000,1,0.00,0.00,0.00,0.00,0.00,3404,0.293772,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033001102,3,59932.65,15390.93,0.00,75323.58,25107.86,3247,0.923930,23.20
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033001600,2,24769.72,0.00,0.00,24769.72,12384.86,3315,0.603318,7.47
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033001700,4,82575.02,1324.86,0.00,83899.88,20974.97,5559,0.719554,15.09
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033001900,2,0.00,0.00,0.00,0.00,0.00,2269,0.881446,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002000,3,173626.12,6563.99,0.00,180190.11,60063.37,3661,0.819448,49.22
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002300,16,493220.73,48518.28,0.00,541739.01,33858.69,2587,6.184770,209.41
